FID,STATS_FID,SRC_NAME,SRC_CODE,TOT_AREA_SRC,TRG_NAME,TRG_CODE,TOT_AREA_TRG,AREA,OV_SRC,OV_TRG
statistical.275,1260344562188,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Western Saharan Exclusive Economic Zone,26.5296547615,26.5296547615,2.1963156418,100
statistical.276,1260344562187,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Moroccan Exclusive Economic Zone,26.2171975537,24.406783175,2.0205690626,93.0945541567
statistical.277,1260344562186,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Canary Islands Exclusive Economic Zone,41.9560344373,41.9560344373,3.4734223091,100
statistical.278,1260344562185,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Madeiran Exclusive Economic Zone,43.9734632205,42.4410648978,3.5135766194,96.5151748111
statistical.279,1260344562184,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Cape Verdean Exclusive Economic Zone,67.34302696,67.34302696,5.575140152,100
statistical.280,1260344562183,fifao:FAO_MAJOR,34,1207.9163056789,fifao:eez,Azores Exclusive Economic Zone,108.6332463711,23.9802292502,1.9852558606,22.0744846087
statistical.1,1260341922341,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Jordanian Exclusive Economic Zone,0.0084696613,0.0084696613,0.000324203,100
statistical.2,1260341922340,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Egyptian Exclusive Economic Zone,24.5402673482,8.1805687948,0.3131371155,33.3352879931
statistical.3,1260341922339,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,British Indian Ocean Territory Exclusive Economic Zone,52.2450102009,52.2450102009,1.999842823,100
statistical.4,1260341922338,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Maldives Exclusive Economic Zone,74.6060019249,74.4966554459,2.8515948444,99.8534347423
statistical.5,1260341922337,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Qatari Exclusive Economic Zone,2.869789788,2.869789788,0.1098502707,100
statistical.6,1260341922336,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Bahraini Exclusive Economic Zone,0.6912000143,0.6912000143,0.0264578643,100
statistical.7,1260341922335,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Sudanese Exclusive Economic Zone,5.7703523648,5.7703523648,0.220878467,100
statistical.8,1260341922334,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Iranian Exclusive Economic Zone,14.7843994642,14.7843994642,0.5659195978,100
statistical.9,1260341922333,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Indian Exclusive Economic Zone,137.1628961037,84.655862449,3.2404705884,61.7192147831
statistical.10,1260341922332,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Tanzanian Exclusive Economic Zone,19.7637583491,19.7637583491,0.7565202904,100
statistical.11,1260341922321,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Somali Exclusive Economic Zone,67.9240653623,67.9240653623,2.6000081941,100
statistical.12,1260341922320,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Kenyan Exclusive Economic Zone,9.0952081071,9.0952081071,0.3481478248,100
statistical.13,1260341922319,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Madagascan Exclusive Economic Zone,104.4329284013,104.4329284014,3.9975002694,100.0000000001
statistical.14,1260341922318,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Mozambican Exclusive Economic Zone,49.6343766077,49.6343766083,1.8999125745,100.000000001
statistical.15,1260341922317,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Mauritian Exclusive Economic Zone,108.1329929827,108.1329929827,4.1391319308,100
statistical.16,1260341922316,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Ile Tromelin Exclusive Economic Zone,22.8091535687,22.8091535687,0.8730924138,100
statistical.17,1260341922315,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Ile Europa Exclusive Economic Zone,11.0583313576,11.0583313576,0.4232925693,100
statistical.18,1260341922314,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Israeli Exclusive Economic Zone,2.6267162928,0.0027315653,0.0001045593,0.1039916369
statistical.19,1260341922313,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,United Arab Emirates Exclusive Economic Zone,4.9275399782,4.9275399782,0.1886171602,100
statistical.20,1260341922312,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Pakistani Exclusive Economic Zone,19.5843376072,19.5843376072,0.7496523947,100
statistical.21,1260341922311,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Kuwaiti Exclusive Economic Zone,1.1576551705,1.1576551705,0.044312909,100
statistical.22,1260341922310,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Bassas da India Exclusive Economic Zone,10.5505795879,10.5505795879,0.4038567662,100
statistical.23,1260341922309,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Juan de Nova Exclusive Economic Zone,5.287197071,5.287197071,0.2023841717,100
statistical.24,1260341922308,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Réunion Exclusive Economic Zone,27.507312966,27.507312966,1.0529293076,100
statistical.25,1260341922307,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Seychellois Exclusive Economic Zone,109.0344439425,109.0344439425,4.1736378143,100
statistical.26,1260341922306,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Glorioso Exclusive Economic Zone,3.600196344,3.600196344,0.1378088892,100
statistical.27,1260341922305,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Mayotte Exclusive Economic Zone,5.2482405693,5.2482405693,0.2008929885,100
statistical.28,1260341922304,fifao:FAO_MAJOR,51,2612.4558189935,fifao:eez,Comoran Exclusive Economic Zone,13.6380239841,13.6380239841,0.5220384546,100
statistical.29,1260341982181,fifao:FAO_MAJOR,57,3022.1120435016,fifao:eez,Christmas Island Exclusive Economic Zone,27.1630323991,27.1630323991,0.8988095745,100
statistical.30,1260341982180,fifao:FAO_MAJOR,57,3022.1120435016,fifao:eez,Cocos Islands Exclusive Economic Zone,38.8078158441,38.8078158441,1.2841289564,100
statistical.31,1260341982179,fifao:FAO_MAJOR,57,3022.1120435016,fifao:eez,Andaman and Nicobar Islands Exclusive Economic Zone,54.4761538269,54.4761538269,1.8025855111,100
statistical.32,1260341982178,fifao:FAO_MAJOR,57,3022.1120435016,fifao:eez,Thailand Exclusive Economic Zone,25.2464779794,9.7642973268,0.3230951462,38.6758792047
statistical.33,1260341982177,fifao:FAO_MAJOR,57,3022.1120435016,fifao:eez,Australian Exclusive Economic Zone,642.419147892,338.4506356534,11.1991425461,52.6837714542
statistical.34,1260341993188,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Kiribati Exclusive Economic Zone,85.3017750259,0.2437836605,0.1083750492,0.285789669
statistical.35,1260341993187,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Wallis and Futuna Exclusive Economic Zone,21.5098414987,19.3980664592,8.6234918395,90.1822845153
statistical.36,1260341993186,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Howland and Baker Island Exclusive Economic Zone,35.3518892554,28.7599306964,12.785347869,81.3533061519
statistical.37,1260341993185,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Phoenix Group Exclusive Economic Zone,60.5293061209,13.3384820917,5.9296781827,22.0364034325
statistical.38,1260341993184,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Tokelau Exclusive Economic Zone,26.2133535988,1.9696769074,0.875628134,7.5140210501
statistical.39,1260341993183,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Tongan Exclusive Economic Zone,57.5632256636,24.3502097618,10.8249879241,42.3016769493
statistical.40,1260341993182,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Tuvaluan Exclusive Economic Zone,61.6763572187,17.9128841261,7.9632478015,29.0433562127
statistical.41,1260341993181,fifao:FAO_MAJOR,71,224.9444519703,fifao:eez,Fijian Exclusive Economic Zone,109.6054249608,25.1881648731,11.1975043849,22.9807647587
statistical.42,1260342129478,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Kiribati Exclusive Economic Zone,85.3017750259,85.0579913653,3.3555036222,99.714210331
statistical.43,1260342129477,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Japanese Exclusive Economic Zone,377.5239923614,15.4549424473,0.6096912769,4.0937643064
statistical.44,1260342129476,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Singaporean Exclusive Economic Zone,0.0539702207,0.0539702207,0.0021291035,100
statistical.45,1260342129475,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Vietnamese Exclusive Economic Zone,54.7010535006,43.2748158774,1.7071741184,79.1114852605
statistical.46,1260342129474,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Malaysian Exclusive Economic Zone,38.7884609266,33.7356984016,1.3308597625,86.9735421199
statistical.47,1260342129473,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,East Timor Exclusive Econ,3.2840861826,0.0032764793,0.0001292558,0.09976837
statistical.48,1260342129472,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Indonesian Exclusive Economic Zone,490.293067204,330.356897412,13.0324470174,67.3794755647
statistical.49,1260342129471,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Marshall Islands Exclusive Economic Zone,164.656900953,164.656900953,6.4956486592,100
statistical.50,1260342129470,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Nauruan Exclusive Economic Zone,25.0743699631,25.0743699631,0.9891738317,100
statistical.51,1260342129469,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Micronesian Exclusive Economic Zone,245.1401274793,245.1401274793,9.6706796445,100
statistical.52,1260342129468,fifao:FAO_MAJOR,71,2534.880034202,fifao:eez,Palau Exclusive Economic Zone,49.4378754402,49.4378754402,1.9503043447,100
